Date,Year,Season,Field Stage,Stage Type,Pest,Pest Count/Damage,Threshold Status,Action,Pest_Diff,Pest_Trend_Sign,Field,YEAR,DOY,X,T2M,PRECTOTCORR,RH2M,WS2M,GWETROOT,ALLSKY_SFC_PAR_TOT,T2M_MAX,T2M_MIN,WD2M,GWETTOP,TS,ALLSKY_SFC_LW_DWN,QV2M,PS,GWETPROF,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DIFF
2024-03-23,2024.0,Dry,Ripening,Crop Growth Stage,RBB,9.0,Economic Threshold,0.0,-6.0,-,Field1,2024.0,83.0,10.0,25.33,0.01,76.8,0.82,0.72,11.44,32.16,20.1,53.5,0.73,27.21,34.23,17.03,98.71,0.73,3.16,5.68
2024-03-24,2024.0,Dry,Ripening,Crop Growth Stage,RBB,6.0,Economic Threshold,0.0,-3.0,-,Field1,2024.0,84.0,9.0,24.33,0.07,80.15,1.09,0.72,8.06,30.86,19.04,64.1,0.73,26.51,34.31,16.8,98.79,0.73,2.18,6.07
2024-03-25,2024.0,Dry,Ripening,Crop Growth Stage,RBB,11.0,Economic Damage,0.0,5.0,+,Field1,2024.0,85.0,12.0,25.49,0.6,81.6,0.92,0.71,10.61,31.85,19.44,84.1,0.72,27.85,35.23,17.84,98.68,0.72,2.95,5.0
2024-03-26,2024.0,Dry,Ripening,Crop Growth Stage,RBB,9.0,Economic Threshold,0.0,-2.0,-,Field1,2024.0,86.0,10.0,25.83,0.14,85.03,0.93,0.71,9.27,30.79,22.68,122.1,0.72,27.53,36.01,18.81,98.78,0.72,2.63,10.52
2024-03-27,2024.0,Dry,Ripening,Crop Growth Stage,RBB,0.0,Below Threshold,0.0,-9.0,-,Field1,2024.0,87.0,0.0,26.35,0.29,76.15,0.87,0.71,9.33,31.9,21.43,72.0,0.72,27.92,35.94,18.11,98.82,0.72,2.4,6.68
2024-03-28,2024.0,Dry,Ripening,Crop Growth Stage,RBB,2.0,Below Threshold,0.0,2.0,+,Field1,2024.0,88.0,4.0,26.3,5.47,79.22,0.76,0.71,9.53,31.58,22.06,105.6,0.74,28.08,35.88,18.85,98.7,0.72,2.5,7.67
2024-03-29,2024.0,Dry,Ripening,Crop Growth Stage,RBB,2.0,Below Threshold,0.0,0.0,0,Field1,2024.0,89.0,5.0,26.21,4.01,79.38,0.69,0.72,8.09,32.27,21.27,67.0,0.74,28.05,36.34,18.62,98.78,0.71,2.23,7.04
2024-03-30,2024.0,Dry,Ripening,Crop Growth Stage,RBB,4.0,Below Threshold,0.0,2.0,+,Field1,2024.0,90.0,5.0,25.82,0.21,72.41,0.66,0.71,10.97,33.1,19.71,73.1,0.72,27.81,34.12,17.08,98.84,0.71,2.87,5.32
2024-03-31,2024.0,Dry,Ripening,Crop Growth Stage,RBB,8.0,Economic Threshold,0.0,4.0,+,Field1,2024.0,91.0,11.0,26.17,1.4,78.5,0.77,0.71,10.04,32.34,20.36,78.8,0.72,28.35,35.14,18.47,98.78,0.71,2.56,5.58
2024-04-01,2024.0,Dry,Ripening,Crop Growth Stage,RBB,10.0,Economic Damage,0.0,2.0,+,Field1,2024.0,92.0,13.0,25.63,0.45,73.48,0.66,0.71,12.51,32.53,20.26,71.6,0.71,27.21,33.3,16.65,98.68,0.71,3.35,4.89
2024-04-02,2024.0,Dry,Ripening,Crop Growth Stage,RBB,2.0,Below Threshold,0.0,-8.0,-,Field1,2024.0,93.0,2.0,25.55,0.41,77.79,0.63,0.7,11.09,31.97,20.83,95.8,0.71,27.34,34.76,17.28,98.63,0.7,3.01,6.97
2024-04-03,2024.0,Dry,Ripening,Crop Growth Stage,RBB,4.0,Below Threshold,0.0,2.0,+,Field1,2024.0,94.0,7.0,25.64,0.17,72.84,0.77,0.7,12.08,32.77,19.23,89.2,0.7,27.64,33.88,16.65,98.62,0.7,3.26,7.03
2024-04-04,2024.0,Dry,Ripening,Crop Growth Stage,RBB,9.0,Economic Threshold,0.0,5.0,+,Field1,2024.0,95.0,12.0,24.86,0.04,82.68,0.68,0.69,9.74,29.83,21.47,110.2,0.7,27.1,35.33,18.05,98.6,0.7,2.59,10.77
2024-04-05,2024.0,Dry,Ripening,Crop Growth Stage,RBB,4.0,Below Threshold,0.0,-5.0,-,Field1,2024.0,96.0,6.0,25.63,0.13,81.8,1.0,0.69,9.63,31.48,21.12,89.7,0.69,27.37,35.37,18.07,98.54,0.69,2.56,10.49
2024-04-06,2024.0,Dry,Ripening,Crop Growth Stage,RBB,12.0,Economic Damage,0.0,8.0,+,Field1,2024.0,97.0,14.0,25.26,6.92,82.72,0.81,0.69,7.59,31.38,20.9,88.0,0.71,27.62,36.13,18.59,98.55,0.69,2.24,8.07
2024-04-07,2024.0,Dry,Ripening,Crop Growth Stage,RBB,6.0,Economic Threshold,0.0,-6.0,-,Field1,2024.0,98.0,8.0,25.28,0.07,76.35,0.87,0.69,12.27,31.86,20.54,87.4,0.7,27.11,33.88,16.79,98.5,0.69,3.36,5.32
2024-04-08,2024.0,Dry,Ripening,Crop Growth Stage,RBB,10.0,Economic Damage,0.0,4.0,+,Field1,2024.0,99.0,10.0,25.38,0.06,72.59,0.6,0.69,11.85,32.45,20.04,32.7,0.69,26.43,33.63,15.23,98.57,0.69,3.22,8.14
2024-04-09,2024.0,Dry,Ripening,Crop Growth Stage,RBB,14.0,Economic Damage,0.0,4.0,+,Field1,2024.0,100.0,15.0,26.19,0.71,76.41,0.75,0.68,11.31,32.9,20.71,68.7,0.68,27.66,34.99,17.02,98.59,0.68,2.96,8.49
2024-04-10,2024.0,Dry,Ripening,Crop Growth Stage,RBB,0.0,Below Threshold,0.0,-14.0,-,Field1,2024.0,101.0,0.0,26.18,4.16,79.12,0.66,0.68,7.92,32.45,21.27,74.9,0.7,28.56,36.62,18.25,98.61,0.68,2.17,8.14
2024-04-11,2024.0,Dry,Ripening,Crop Growth Stage,RBB,10.0,Economic Damage,0.0,10.0,+,Field1,2024.0,102.0,12.0,25.91,1.35,71.29,0.82,0.68,12.08,32.46,18.67,80.2,0.69,27.71,33.72,16.31,98.64,0.68,3.13,6.48
2024-04-12,2024.0,Dry,Ripening,Crop Growth Stage,RBB,15.0,Economic Damage,0.0,5.0,+,Field1,2024.0,103.0,15.0,26.64,0.25,73.19,0.56,0.68,11.34,33.85,20.39,58.8,0.68,28.35,34.59,17.14,98.54,0.68,3.02,7.56
2024-04-13,2024.0,Dry,Ripening,Crop Growth Stage,RBB,4.0,Below Threshold,0.0,-11.0,-,Field1,2024.0,104.0,6.0,26.62,0.6,72.76,0.39,0.67,11.62,33.44,21.85,205.7,0.67,28.48,34.68,16.86,98.56,0.67,3.05,7.54
2024-04-14,2024.0,Dry,Ripening,Crop Growth Stage,RBB,13.0,Economic Damage,0.0,9.0,+,Field1,2024.0,105.0,13.0,27.03,1.07,72.7,0.53,0.67,10.96,33.62,21.96,141.2,0.67,28.9,35.11,17.39,98.66,0.67,2.92,9.21
2024-04-15,2024.0,Dry,Ripening,Crop Growth Stage,RBB,9.0,Economic Threshold,0.0,-4.0,-,Field1,2024.0,106.0,11.0,26.83,10.16,75.72,0.5,0.67,10.67,34.09,21.7,109.5,0.68,29.44,35.54,18.43,98.66,0.67,2.8,7.94
2024-04-16,2024.0,Dry,Harvest,Management Stage,RBB,15.0,Economic Damage,0.0,6.0,+,Field1,2024.0,107.0,17.0,26.41,8.66,75.26,0.5,0.69,10.04,32.58,20.71,82.2,0.71,28.27,35.37,17.8,98.59,0.67,2.65,11.31
2024-04-17,2024.0,Dry,Harvest,Management Stage,RBB,11.0,Economic Damage,0.0,-4.0,-,Field1,2024.0,108.0,14.0,27.27,5.54,76.8,0.36,0.68,10.87,34.1,22.2,146.9,0.7,29.11,36.12,18.88,98.46,0.67,2.9,6.97
2024-04-18,2024.0,Dry,Harvest,Management Stage,RBB,1.0,Below Threshold,0.0,-10.0,-,Field1,2024.0,109.0,1.0,26.3,2.04,81.02,0.65,0.68,11.57,32.14,22.5,143.1,0.7,28.49,35.83,19.11,98.41,0.67,3.11,7.24
2024-04-19,2024.0,Dry,Harvest,Management Stage,RBB,9.0,Economic Threshold,0.0,8.0,+,Field1,2024.0,110.0,10.0,26.92,0.46,76.38,0.47,0.68,10.67,33.64,22.54,108.8,0.68,29.22,35.82,18.6,98.38,0.66,2.85,7.68
2024-04-20,2024.0,Dry,Harvest,Management Stage,RBB,9.0,Economic Threshold,0.0,0.0,0,Field1,2024.0,111.0,10.0,27.42,0.14,70.42,0.39,0.67,11.47,34.36,21.62,120.3,0.67,28.54,34.9,17.34,98.44,0.66,3.16,7.4
2024-04-21,2024.0,Dry,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,-5.0,-,Field1,2024.0,112.0,5.0,26.14,4.69,82.47,0.79,0.67,8.17,30.66,22.37,113.3,0.68,27.91,36.52,18.8,98.43,0.66,2.32,9.96
2024-04-22,2024.0,Dry,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-4.0,-,Field1,2024.0,113.0,0.0,26.46,4.6,81.92,0.9,0.68,11.36,30.93,22.67,99.9,0.7,28.45,36.22,19.06,98.44,0.66,3.18,6.75
2024-04-23,2024.0,Dry,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,0.0,0,Field1,2024.0,114.0,0.0,26.0,2.33,83.78,0.9,0.68,9.6,30.92,22.07,100.2,0.7,28.83,36.26,19.49,98.45,0.66,2.78,13.12
2024-04-24,2024.0,Dry,Fallow,Management Stage,RBB,1.0,Below Threshold,0.0,1.0,+,Field1,2024.0,115.0,2.0,26.26,3.77,80.06,0.86,0.68,10.45,31.9,21.39,84.3,0.69,28.06,35.84,18.93,98.44,0.65,2.78,7.18
2024-04-25,2024.0,Dry,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-1.0,-,Field1,2024.0,116.0,0.0,26.73,1.01,68.47,0.52,0.67,12.12,34.53,20.09,67.2,0.69,28.53,34.59,17.14,98.42,0.65,3.3,5.65
2024-04-26,2024.0,Dry,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,3.0,+,Field1,2024.0,117.0,3.0,26.34,1.07,80.76,1.05,0.67,10.55,31.72,22.13,122.1,0.67,28.38,36.22,18.91,98.43,0.65,2.76,6.69
2024-04-27,2024.0,Dry,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-3.0,-,Field1,2024.0,118.0,0.0,25.97,2.48,81.91,0.81,0.67,9.8,29.77,22.28,99.6,0.68,28.0,36.22,18.7,98.47,0.65,2.57,9.09
2024-04-28,2024.0,Dry,Fallow,Management Stage,RBB,2.0,Below Threshold,0.0,2.0,+,Field1,2024.0,119.0,2.0,26.38,0.16,77.57,0.98,0.66,11.12,32.89,21.13,82.7,0.67,28.5,35.69,18.39,98.51,0.65,2.76,9.72
2024-04-29,2024.0,Dry,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,2.0,+,Field1,2024.0,120.0,4.0,26.11,5.4,80.7,0.58,0.66,9.28,30.91,21.72,78.5,0.68,27.62,36.24,18.86,98.49,0.64,2.39,9.85
2024-04-30,2024.0,Dry,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,-1.0,-,Field1,2024.0,121.0,5.0,25.42,9.12,87.79,1.03,0.67,6.51,29.53,22.59,117.4,0.72,27.04,36.36,19.6,98.39,0.65,1.87,8.94
2024-05-01,2024.0,Dry,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,0.0,0,Field1,2024.0,122.0,4.0,25.73,2.32,84.97,1.01,0.68,10.17,31.19,22.0,124.4,0.7,28.3,35.91,18.9,98.39,0.65,2.63,10.16
2024-05-02,2024.0,Dry,Fallow,Management Stage,RBB,2.0,Below Threshold,0.0,-1.0,-,Field1,2024.0,123.0,4.0,26.96,5.27,80.87,0.64,0.68,10.46,33.43,22.84,104.7,0.7,29.26,36.34,19.3,98.42,0.65,2.56,6.49
2024-05-03,2024.0,Dry,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,1.0,+,Field1,2024.0,124.0,6.0,26.78,0.0,68.66,0.61,0.67,10.88,34.18,21.35,21.9,0.66,28.61,34.57,16.32,98.42,0.64,2.75,7.59
2024-05-04,2024.0,Dry,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-3.0,-,Field1,2024.0,125.0,0.0,25.42,1.13,77.88,0.31,0.66,9.18,29.54,20.93,161.4,0.67,27.72,35.7,17.86,98.42,0.64,2.31,8.15
2024-05-05,2024.0,Dry,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,0.0,0,Field1,2024.0,126.0,0.0,27.26,1.46,74.83,0.35,0.66,10.17,33.93,22.19,74.5,0.67,29.64,36.33,18.25,98.4,0.64,2.56,7.4
2024-05-06,2024.0,Dry,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,0.0,0,Field1,2024.0,127.0,0.0,26.04,3.0,81.29,0.63,0.66,9.25,32.07,22.79,306.9,0.66,29.15,36.25,18.19,98.51,0.63,2.36,7.08
2024-05-07,2024.0,Dry,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,3.0,+,Field1,2024.0,128.0,6.0,26.37,10.38,71.39,0.48,0.67,10.54,32.38,21.98,257.1,0.7,26.9,34.56,16.92,98.54,0.66,2.57,8.25
2024-05-08,2024.0,Dry,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,0.0,0,Field1,2024.0,129.0,5.0,26.31,0.92,75.36,0.59,0.66,10.15,32.9,21.68,255.2,0.66,27.68,36.19,17.48,98.5,0.66,2.47,8.04
2024-05-09,2024.0,Dry,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-3.0,-,Field1,2024.0,130.0,0.0,26.91,3.69,78.14,0.67,0.66,9.96,33.39,22.86,175.0,0.67,28.69,36.5,19.25,98.51,0.65,2.53,6.31
2024-05-10,2024.0,Dry,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,4.0,+,Field1,2024.0,131.0,4.0,26.58,10.71,81.36,0.42,0.67,9.89,32.49,23.07,95.2,0.72,28.11,36.64,19.22,98.61,0.65,2.53,6.58
2024-05-11,2024.0,Dry,Fallow,Management Stage,RBB,3.9285714285714284,Below Threshold,0.0,3.7857142857142856,+,Field1,2024.0,132.0,4.0,26.74,2.97,78.12,0.61,0.67,10.76,33.75,21.21,85.6,0.68,28.86,35.74,18.77,98.61,0.65,2.79,5.82
2024-05-12,2024.0,Dry,Fallow,Management Stage,RBB,3.857142857142857,Below Threshold,0.0,3.5714285714285716,+,Field1,2024.0,133.0,4.0,26.68,13.66,79.48,0.58,0.67,9.7,30.99,22.42,116.2,0.74,28.11,36.34,19.11,98.59,0.65,2.58,7.43
2024-05-13,2024.0,Dry,Fallow,Management Stage,RBB,3.7857142857142856,Below Threshold,0.0,3.357142857142857,+,Field1,2024.0,134.0,4.0,26.6,16.08,81.72,0.71,0.69,10.32,31.46,23.08,120.7,0.76,28.12,36.29,19.62,98.45,0.66,2.66,6.67
2024-05-14,2024.0,Dry,Fallow,Management Stage,RBB,3.7142857142857144,Below Threshold,0.0,3.142857142857143,+,Field1,2024.0,135.0,4.0,26.84,6.04,79.67,0.54,0.7,10.21,33.58,22.49,40.7,0.74,28.58,35.92,19.1,98.48,0.66,2.47,10.05
2024-05-15,2024.0,Dry,Fallow,Management Stage,RBB,3.642857142857143,Below Threshold,0.0,2.928571428571429,+,Field1,2024.0,136.0,4.0,27.12,0.88,74.8,0.57,0.69,10.35,33.84,21.54,99.0,0.69,28.71,35.91,18.64,98.55,0.66,2.62,9.37
2024-05-16,2024.0,Dry,Fallow,Management Stage,RBB,3.5714285714285716,Below Threshold,0.0,2.7142857142857144,+,Field1,2024.0,137.0,4.0,27.05,7.13,79.89,0.4,0.68,9.7,32.68,23.66,216.0,0.7,28.45,36.47,19.54,98.56,0.66,2.45,9.4
2024-05-17,2024.0,Dry,Fallow,Management Stage,RBB,3.5,Below Threshold,0.0,2.5,+,Field1,2024.0,138.0,4.0,26.78,11.46,76.38,0.54,0.69,10.37,31.83,23.06,115.9,0.72,27.21,35.75,18.33,98.48,0.67,2.53,6.01
2024-05-18,2024.0,Dry,Fallow,Management Stage,RBB,3.428571428571429,Below Threshold,0.0,2.2857142857142856,+,Field1,2024.0,139.0,4.0,25.99,5.74,81.31,0.59,0.69,9.17,30.95,22.54,235.7,0.71,27.72,36.27,19.02,98.36,0.67,2.22,9.63
2024-05-19,2024.0,Dry,Fallow,Management Stage,RBB,3.357142857142857,Below Threshold,0.0,2.0714285714285716,+,Field1,2024.0,140.0,4.0,26.78,2.64,79.39,0.6,0.68,9.12,33.3,22.15,133.6,0.7,28.94,36.61,19.66,98.29,0.66,2.13,9.14
2024-05-20,2024.0,Dry,Fallow,Management Stage,RBB,3.2857142857142856,Below Threshold,0.0,1.8571428571428572,+,Field1,2024.0,141.0,4.0,27.58,5.04,75.24,0.47,0.68,9.96,34.17,22.67,89.1,0.69,29.12,36.7,19.27,98.32,0.66,2.28,6.85
2024-05-21,2024.0,Dry,Fallow,Management Stage,RBB,3.2142857142857144,Below Threshold,0.0,1.6428571428571428,+,Field1,2024.0,142.0,4.0,27.45,24.95,79.42,0.49,0.7,10.01,33.5,23.48,117.4,0.77,29.28,36.91,20.12,98.37,0.67,2.35,6.11
2024-05-22,2024.0,Dry,Fallow,Management Stage,RBB,3.142857142857143,Below Threshold,0.0,1.4285714285714288,+,Field1,2024.0,143.0,4.0,26.64,20.6,81.38,0.67,0.72,9.85,32.64,23.17,22.1,0.76,28.75,36.63,20.0,98.37,0.68,2.32,6.5
2024-05-23,2024.0,Dry,Fallow,Management Stage,RBB,3.0714285714285716,Below Threshold,0.0,1.2142857142857144,+,Field1,2024.0,144.0,4.0,28.12,1.56,67.99,0.36,0.71,10.35,34.73,22.53,95.9,0.7,29.26,36.04,18.44,98.35,0.69,2.41,7.98
2024-05-24,2024.0,Dry,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,1.0,+,Field1,2024.0,145.0,4.0,26.19,5.52,82.2,0.83,0.7,7.61,31.35,23.07,322.0,0.72,27.95,36.6,19.68,98.33,0.68,2.05,10.13
2024-05-25,2024.0,Dry,Fallow,Management Stage,RBB,2.928571428571429,Below Threshold,0.0,0.785714285714286,+,Field1,2024.0,146.0,4.0,26.59,1.24,81.84,0.87,0.69,9.61,32.4,22.23,227.0,0.71,28.87,36.25,19.45,98.41,0.68,2.38,9.05
2024-05-26,2024.0,Dry,Fallow,Management Stage,RBB,2.857142857142857,Below Threshold,0.0,0.5714285714285716,+,Field1,2024.0,147.0,4.0,26.32,4.25,84.21,1.22,0.69,9.89,31.75,22.78,191.7,0.7,28.42,36.35,19.7,98.47,0.68,2.6,7.09
2024-05-27,2024.0,Dry,Fallow,Management Stage,RBB,2.7857142857142856,Below Threshold,0.0,0.3571428571428572,+,Field1,2024.0,148.0,4.0,25.07,7.24,87.86,0.68,0.7,8.76,29.05,23.17,160.3,0.74,27.75,36.09,19.69,98.51,0.68,2.39,8.02
2024-05-28,2024.0,Dry,Fallow,Management Stage,RBB,2.7142857142857144,Below Threshold,0.0,0.14285714285714324,+,Field1,2024.0,149.0,4.0,25.94,8.95,85.6,0.64,0.7,9.01,30.91,22.73,189.9,0.73,28.36,36.29,19.7,98.47,0.68,2.36,7.41
2024-05-29,2024.0,Dry,Fallow,Management Stage,RBB,2.6428571428571432,Below Threshold,0.0,-0.07142857142857117,+,Field1,2024.0,150.0,4.0,26.69,5.83,80.34,0.64,0.71,10.45,32.52,22.64,131.6,0.75,28.74,36.32,18.95,98.51,0.67,2.62,9.01
2024-05-30,2024.0,Dry,Fallow,Management Stage,RBB,2.5714285714285716,Below Threshold,0.0,-0.2857142857142856,+,Field1,2024.0,151.0,4.0,26.33,5.55,83.71,0.8,0.71,9.95,30.92,23.1,126.3,0.74,28.53,36.35,19.27,98.57,0.67,2.56,6.42
2024-05-31,2024.0,Dry,Fallow,Management Stage,RBB,2.5,Below Threshold,0.0,-0.5,+,Field1,2024.0,152.0,4.0,26.62,1.88,80.54,0.77,0.7,10.4,31.87,22.84,76.6,0.71,28.32,35.99,19.21,98.63,0.67,2.72,7.07
2024-06-01,2024.0,Dry,Fallow,Management Stage,RBB,2.428571428571429,Below Threshold,0.0,-0.7142857142857144,+,Field1,2024.0,153.0,4.0,26.79,15.29,79.38,0.62,0.7,9.91,31.6,22.5,91.8,0.76,28.23,36.26,19.71,98.61,0.67,2.45,6.62
2024-06-02,2024.0,Dry,Fallow,Management Stage,RBB,2.357142857142857,Below Threshold,0.0,-0.9285714285714279,+,Field1,2024.0,154.0,4.0,26.96,4.74,81.13,0.59,0.71,10.05,33.18,22.75,226.8,0.75,28.47,36.08,19.72,98.53,0.67,2.43,8.22
2024-06-03,2024.0,Dry,Fallow,Management Stage,RBB,2.2857142857142856,Below Threshold,0.0,-1.1428571428571423,+,Field1,2024.0,155.0,4.0,24.66,31.23,93.91,0.75,0.74,9.57,26.32,23.25,245.5,0.82,27.27,36.11,19.65,98.44,0.68,2.41,8.91
2024-06-04,2024.0,Dry,Fallow,Management Stage,RBB,2.2142857142857144,Below Threshold,0.0,-1.3571428571428568,+,Field1,2024.0,156.0,4.0,26.24,0.86,79.24,0.6,0.73,9.64,32.23,22.26,294.1,0.74,27.81,35.69,18.62,98.59,0.69,2.46,11.75
2024-06-05,2024.0,Dry,Fallow,Management Stage,RBB,2.1428571428571432,Below Threshold,0.0,-1.5714285714285712,+,Field1,2024.0,157.0,4.0,26.25,1.29,82.62,0.54,0.71,8.15,31.71,22.5,255.8,0.72,28.22,36.22,19.22,98.62,0.68,2.07,10.38
2024-06-06,2024.0,Dry,Fallow,Management Stage,RBB,2.0714285714285716,Below Threshold,0.0,-1.7857142857142856,+,Field1,2024.0,158.0,4.0,24.51,8.49,89.51,0.62,0.72,7.6,27.62,22.27,200.1,0.76,26.71,35.84,19.11,98.66,0.68,1.89,8.0
2024-06-07,2024.0,Wet,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,-2.0,-,Field1,2024.0,159.0,4.0,24.09,4.72,87.73,0.67,0.72,9.3,28.5,21.48,166.6,0.75,26.71,35.33,18.59,98.6,0.68,2.33,7.44
2024-06-08,2024.0,Wet,Land Prep,Management Stage,RBB,3.0,Below Threshold,0.0,1.0,+,Field1,2024.0,160.0,4.0,25.26,8.76,86.42,0.77,0.72,8.45,30.21,21.41,159.8,0.76,27.45,36.03,19.14,98.54,0.68,2.1,6.65
2024-06-09,2024.0,Wet,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,-1.0,-,Field1,2024.0,161.0,2.0,25.48,8.09,86.64,0.72,0.73,10.26,30.24,22.42,186.8,0.77,27.66,35.77,19.23,98.6,0.68,2.53,6.41
2024-06-10,2024.0,Wet,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,-1.0,-,Field1,2024.0,162.0,1.0,25.05,14.07,84.01,0.76,0.73,8.66,29.22,22.51,289.9,0.79,27.21,35.47,18.39,98.71,0.68,2.24,11.78
2024-06-11,2024.0,Wet,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,0.0,0,Field1,2024.0,163.0,2.0,25.78,17.4,86.89,0.74,0.74,9.56,31.55,22.54,198.3,0.78,27.27,36.51,19.01,98.67,0.69,2.35,7.19
2024-06-12,2024.0,Wet,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,1.0,+,Field1,2024.0,164.0,4.0,25.08,27.17,89.48,1.1,0.77,8.92,29.01,22.92,187.8,0.82,27.07,35.68,19.14,98.69,0.69,2.23,8.89
2024-06-13,2024.0,Wet,Land Prep,Management Stage,RBB,4.0,Below Threshold,0.0,2.0,+,Field1,2024.0,165.0,6.0,24.42,13.21,93.02,1.22,0.76,6.21,26.66,22.82,206.2,0.8,26.78,35.81,19.12,98.57,0.7,1.69,7.73
2024-06-14,2024.0,Wet,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,-3.0,-,Field1,2024.0,166.0,1.0,24.09,6.36,88.31,0.97,0.76,8.72,28.1,21.49,221.5,0.79,26.05,35.49,18.29,98.57,0.7,2.19,8.71
2024-06-15,2024.0,Wet,Land Prep,Management Stage,RBB,3.0,Below Threshold,0.0,2.0,+,Field1,2024.0,167.0,4.0,24.77,7.7,85.3,0.77,0.75,9.57,29.0,21.61,226.9,0.78,26.84,35.44,17.97,98.54,0.7,2.33,9.14
2024-06-16,2024.0,Wet,Land Prep,Management Stage,RBB,0.0,Below Threshold,0.0,-3.0,-,Field1,2024.0,168.0,0.0,25.57,7.13,85.36,0.75,0.75,8.44,34.28,21.98,229.0,0.78,27.08,36.16,18.33,98.57,0.7,2.21,9.96
2024-06-17,2024.0,Wet,Land Prep,Management Stage,RBB,4.0,Below Threshold,0.0,4.0,+,Field1,2024.0,169.0,6.0,24.14,18.12,91.75,0.83,0.77,8.87,26.93,22.35,225.6,0.83,26.29,35.58,18.71,98.57,0.71,2.25,9.5
2024-06-18,2024.0,Wet,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,-3.0,-,Field1,2024.0,170.0,3.0,24.82,13.74,88.77,0.88,0.77,9.13,28.89,22.3,207.6,0.8,26.57,35.63,19.17,98.46,0.71,2.18,7.94
2024-06-19,2024.0,Wet,Land Prep,Management Stage,RBB,0.0,Below Threshold,0.0,-1.0,-,Field1,2024.0,171.0,0.0,24.57,7.74,84.77,0.87,0.78,6.55,28.62,21.63,229.4,0.81,26.82,35.56,17.92,98.41,0.72,1.75,8.67
2024-06-20,2024.0,Wet,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,2.0,+,Field1,2024.0,172.0,3.0,23.83,17.8,87.22,1.13,0.77,7.26,27.73,21.43,212.6,0.83,25.74,35.56,17.65,98.43,0.72,1.93,8.49
2024-06-21,2024.0,Wet,Land Prep,Management Stage,RBB,4.0,Below Threshold,0.0,2.0,+,Field1,2024.0,173.0,7.0,24.44,4.02,84.54,0.93,0.78,9.37,29.14,20.62,181.9,0.8,26.42,35.13,17.62,98.47,0.72,2.25,7.99
2024-06-22,2024.0,Wet,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,-3.0,-,Field1,2024.0,174.0,4.0,24.63,13.41,86.43,0.52,0.78,7.45,28.98,21.55,149.8,0.81,26.48,35.61,18.19,98.57,0.72,1.91,8.07
2024-06-23,2024.0,Wet,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,1.0,+,Field1,2024.0,175.0,2.0,25.2,24.93,84.78,0.55,0.8,8.54,29.82,22.17,159.1,0.85,26.7,35.8,18.56,98.57,0.72,2.16,9.25
2024-06-24,2024.0,Wet,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,0.0,0,Field1,2024.0,176.0,2.0,23.71,17.06,96.98,0.97,0.81,8.32,25.24,22.73,235.4,0.84,25.93,35.69,19.62,98.46,0.74,2.14,9.14
2024-06-25,2024.0,Wet,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,0.0,0,Field1,2024.0,177.0,3.0,25.18,22.88,88.4,0.81,0.82,9.72,29.62,22.24,152.9,0.86,26.93,35.79,19.49,98.4,0.74,2.35,7.42
2024-06-26,2024.0,Wet,Land Prep,Management Stage,RBB,0.0,Below Threshold,0.0,-2.0,-,Field1,2024.0,178.0,0.0,23.81,25.98,89.41,0.98,0.84,6.33,26.18,21.65,96.9,0.88,25.81,35.22,18.66,98.53,0.75,1.71,8.58
2024-06-27,2024.0,Wet,Nursery,Management Stage,RBB,3.0,Below Threshold,0.0,3.0,+,Field1,2024.0,179.0,6.0,24.9,19.27,83.02,0.91,0.85,10.31,29.56,20.78,120.3,0.86,26.78,35.19,18.38,98.63,0.76,2.54,7.59
